pubmed	haspdf	year	journal
28379520	1	2017	Nucleic Acids Res
28379543	1	2017	Nucleic Acids Res
28383696	1	2017	Nucleic Acids Res
28383716	1	2017	Nucleic Acids Res
28398509	1	2017	Nucleic Acids Res
28402433	1	2017	Nucleic Acids Res
28402567	1	2017	Nucleic Acids Res
28426094	1	2017	Nucleic Acids Res
28426095	1	2017	Nucleic Acids Res
28426096	1	2017	Nucleic Acids Res
28431046	1	2017	Nucleic Acids Res
28431148	1	2017	Nucleic Acids Res
28444370	1	2017	Nucleic Acids Res
28449067	1	2017	Nucleic Acids Res
28449087	1	2017	Nucleic Acids Res
28449123	1	2017	Nucleic Acids Res
28449134	1	2017	Nucleic Acids Res
28459970	1	2017	Nucleic Acids Res
28459998	1	2017	Nucleic Acids Res
28460122	1	2017	Nucleic Acids Res
28472312	1	2017	Nucleic Acids Res
28472341	1	2017	Nucleic Acids Res
28472346	1	2017	Nucleic Acids Res
28472465	1	2017	Nucleic Acids Res
28472494	1	2017	Nucleic Acids Res
28475736	1	2017	Nucleic Acids Res
28482027	1	2017	Nucleic Acids Res
28482095	1	2017	Nucleic Acids Res
28505376	1	2017	Nucleic Acids Res
28510715	1	2017	Nucleic Acids Res
28520920	1	2017	Nucleic Acids Res
28520978	1	2017	Nucleic Acids Res
28520992	1	2017	Nucleic Acids Res
28531272	1	2017	Nucleic Acids Res
28531296	1	2017	Nucleic Acids Res
28531315	1	2017	Nucleic Acids Res
28531330	1	2017	Nucleic Acids Res
28535263	1	2017	Nucleic Acids Res
28541545	1	2017	Nucleic Acids Res
28541562	1	2017	Nucleic Acids Res
28541577	1	2017	Nucleic Acids Res
28549158	1	2017	Nucleic Acids Res
28549174	1	2017	Nucleic Acids Res
28575236	1	2017	Nucleic Acids Res
28575281	1	2017	Nucleic Acids Res
28575289	1	2017	Nucleic Acids Res
28575377	1	2017	Nucleic Acids Res
28575390	1	2017	Nucleic Acids Res
28575452	1	2017	Nucleic Acids Res
28575524	1	2017	Nucleic Acids Res
28582546	1	2017	Nucleic Acids Res
28582582	1	2017	Nucleic Acids Res
28586478	1	2017	Nucleic Acids Res
28591791	1	2017	Nucleic Acids Res
28591827	1	2017	Nucleic Acids Res
28605464	1	2017	Nucleic Acids Res
28609787	1	2017	Nucleic Acids Res
28637173	1	2017	Nucleic Acids Res
28637241	1	2017	Nucleic Acids Res
28637278	1	2017	Nucleic Acids Res
28641400	1	2017	Nucleic Acids Res
28641402	1	2017	Nucleic Acids Res
28666324	1	2017	Nucleic Acids Res
28666330	1	2017	Nucleic Acids Res
28666361	1	2017	Nucleic Acids Res
28666380	1	2017	Nucleic Acids Res
28854736	1	2017	Nucleic Acids Res
28854737	1	2017	Nucleic Acids Res
28911095	1	2017	Nucleic Acids Res
28911097	1	2017	Nucleic Acids Res
28911100	1	2017	Nucleic Acids Res
28911106	1	2017	Nucleic Acids Res
28911111	1	2017	Nucleic Acids Res
28911119	1	2017	Nucleic Acids Res
28934466	1	2017	Nucleic Acids Res
28934472	1	2017	Nucleic Acids Res
28934474	1	2017	Nucleic Acids Res
28934476	1	2017	Nucleic Acids Res
28934477	1	2017	Nucleic Acids Res
28934479	1	2017	Nucleic Acids Res
28934481	1	2017	Nucleic Acids Res
28934484	1	2017	Nucleic Acids Res
28934486	1	2017	Nucleic Acids Res
28934489	1	2017	Nucleic Acids Res
28934490	1	2017	Nucleic Acids Res
28934504	1	2017	Nucleic Acids Res
28934507	1	2017	Nucleic Acids Res
28973433	1	2017	Nucleic Acids Res
28973436	1	2017	Nucleic Acids Res
28973437	1	2017	Nucleic Acids Res
28973440	1	2017	Nucleic Acids Res
28973441	1	2017	Nucleic Acids Res
28973443	1	2017	Nucleic Acids Res
28973444	1	2017	Nucleic Acids Res
28973447	1	2017	Nucleic Acids Res
28973448	1	2017	Nucleic Acids Res
28973449	1	2017	Nucleic Acids Res
28973450	1	2017	Nucleic Acids Res
28973452	1	2017	Nucleic Acids Res
28973459	1	2017	Nucleic Acids Res
28973473	1	2017	Nucleic Acids Res
28973476	1	2017	Nucleic Acids Res
28977418	1	2017	Nucleic Acids Res
28977426	1	2017	Nucleic Acids Res
28977454	1	2017	Nucleic Acids Res
28977460	1	2018	Nucleic Acids Res
28977496	1	2017	Nucleic Acids Res
28977508	1	2017	Nucleic Acids Res
28977509	1	2017	Nucleic Acids Res
28977530	1	2017	Nucleic Acids Res
28977540	1	2017	Nucleic Acids Res
28977556	1	2017	Nucleic Acids Res
28977560	1	2017	Nucleic Acids Res
28977573	1	2017	Nucleic Acids Res
28977635	1	2017	Nucleic Acids Res
28977640	1	2017	Nucleic Acids Res
28977650	1	2017	Nucleic Acids Res
28977657	1	2017	Nucleic Acids Res
28977666	1	2017	Nucleic Acids Res
28981699	1	2017	Nucleic Acids Res
28981706	1	2017	Nucleic Acids Res
28981715	1	2017	Nucleic Acids Res
28981717	1	2017	Nucleic Acids Res
28981724	1	2017	Nucleic Acids Res
28981754	1	2017	Nucleic Acids Res
28981809	1	2017	Nucleic Acids Res
28981838	1	2017	Nucleic Acids Res
28981843	1	2017	Nucleic Acids Res
28981850	1	2017	Nucleic Acids Res
28981852	1	2017	Nucleic Acids Res
28981879	1	2017	Nucleic Acids Res
28981887	1	2017	Nucleic Acids Res
28981894	1	2017	Nucleic Acids Res
28985357	1	2017	Nucleic Acids Res
28985358	1	2017	Nucleic Acids Res
28985428	1	2017	Nucleic Acids Res
29036329	1	2018	Nucleic Acids Res
29036334	1	2017	Nucleic Acids Res
29036368	1	2017	Nucleic Acids Res
29036396	1	2017	Nucleic Acids Res
29036434	1	2017	Nucleic Acids Res
29036465	1	2017	Nucleic Acids Res
29036527	1	2018	Nucleic Acids Res
29036617	1	2017	Nucleic Acids Res
29036642	1	2017	Nucleic Acids Res
29036654	1	2018	Nucleic Acids Res
29036662	1	2017	Nucleic Acids Res
29036674	1	2017	Nucleic Acids Res
29036687	1	2017	Nucleic Acids Res
29036702	1	2017	Nucleic Acids Res
29040668	1	2017	Nucleic Acids Res
29040675	1	2018	Nucleic Acids Res
29040692	1	2018	Nucleic Acids Res
29040751	1	2018	Nucleic Acids Res
29040770	1	2017	Nucleic Acids Res
29059321	1	2017	Nucleic Acids Res
29059322	1	2017	Nucleic Acids Res
29059327	1	2018	Nucleic Acids Res
29059333	1	2018	Nucleic Acids Res
29059366	1	2018	Nucleic Acids Res
29059379	1	2018	Nucleic Acids Res
29059382	1	2018	Nucleic Acids Res
29059385	1	2018	Nucleic Acids Res
29059408	1	2018	Nucleic Acids Res
29069402	1	2018	Nucleic Acids Res
29069408	1	2017	Nucleic Acids Res
29069457	1	2017	Nucleic Acids Res
29069459	1	2018	Nucleic Acids Res
29069514	1	2017	Nucleic Acids Res
29069516	1	2017	Nucleic Acids Res
29077884	1	2018	Nucleic Acids Res
29087512	1	2018	Nucleic Acids Res
29092072	1	2018	Nucleic Acids Res
29106570	1	2018	Nucleic Acids Res
29106596	1	2017	Nucleic Acids Res
29106617	1	2017	Nucleic Acids Res
29106651	1	2018	Nucleic Acids Res
29121237	1	2018	Nucleic Acids Res
29121339	1	2017	Nucleic Acids Res
29126117	1	2018	Nucleic Acids Res
29126148	1	2018	Nucleic Acids Res
29126202	1	2018	Nucleic Acids Res
29126318	1	2017	Nucleic Acids Res
29136208	1	2018	Nucleic Acids Res
29136251	1	2018	Nucleic Acids Res
29140455	1	2018	Nucleic Acids Res
29140459	1	2017	Nucleic Acids Res
29140524	1	2018	Nucleic Acids Res
29145618	1	2018	Nucleic Acids Res
29149290	1	2017	Nucleic Acids Res
29156005	1	2018	Nucleic Acids Res
29161447	1	2018	Nucleic Acids Res
29165587	1	2018	Nucleic Acids Res
29165591	1	2018	Nucleic Acids Res
29165646	1	2018	Nucleic Acids Res
29165665	1	2018	Nucleic Acids Res
29165690	1	2018	Nucleic Acids Res
29177508	1	2018	Nucleic Acids Res
29186505	1	2017	Nucleic Acids Res
29186567	1	2018	Nucleic Acids Res
29186576	1	2018	Nucleic Acids Res
29202181	1	2018	Nucleic Acids Res
29202182	1	2018	Nucleic Acids Res
29216365	1	2018	Nucleic Acids Res
29216366	1	2018	Nucleic Acids Res
29216372	1	2018	Nucleic Acids Res
29216379	1	2018	Nucleic Acids Res
29228266	1	2018	Nucleic Acids Res
29237010	1	2018	Nucleic Acids Res
29237043	1	2018	Nucleic Acids Res
29237052	1	2018	Nucleic Acids Res
29240919	1	2018	Nucleic Acids Res
29240946	1	2018	Nucleic Acids Res
29240947	1	2018	Nucleic Acids Res
29244158	1	2018	Nucleic Acids Res
29244185	1	2017	Nucleic Acids Res
29244186	1	2017	Nucleic Acids Res
29253178	1	2018	Nucleic Acids Res
29253179	1	2018	Nucleic Acids Res
29253196	1	2018	Nucleic Acids Res
29253225	1	2018	Nucleic Acids Res
29253234	1	2018	Nucleic Acids Res
29267965	1	2018	Nucleic Acids Res
29272451	1	2018	Nucleic Acids Res
29294068	1	2018	Nucleic Acids Res
29294103	1	2018	Nucleic Acids Res
29294106	1	2018	Nucleic Acids Res
29309642	1	2018	Nucleic Acids Res
29309643	1	2018	Nucleic Acids Res
29309644	1	2018	Nucleic Acids Res
29309648	1	2018	Nucleic Acids Res
29315404	1	2018	Nucleic Acids Res
29325078	1	2018	Nucleic Acids Res
29325153	1	2018	Nucleic Acids Res
29346668	1	2018	Nucleic Acids Res
29361031	1	2018	Nucleic Acids Res
29361038	1	2018	Nucleic Acids Res
29361062	1	2018	Nucleic Acids Res
29361131	1	2018	Nucleic Acids Res
29361132	1	2018	Nucleic Acids Res
29361157	1	2018	Nucleic Acids Res
29361190	1	2018	Nucleic Acids Res
29373735	1	2018	Nucleic Acids Res
29385522	1	2018	Nucleic Acids Res
29385523	1	2018	Nucleic Acids Res
29385532	1	2018	Nucleic Acids Res
29385536	1	2018	Nucleic Acids Res
29390077	1	2018	Nucleic Acids Res
29390093	1	2018	Nucleic Acids Res
29390138	1	2018	Nucleic Acids Res
29394378	1	2018	Nucleic Acids Res
29394393	1	2018	Nucleic Acids Res
29394407	1	2018	Nucleic Acids Res
29420814	1	2018	Nucleic Acids Res
29425321	1	2018	Nucleic Acids Res
29432571	1	2018	Nucleic Acids Res
29432582	1	2018	Nucleic Acids Res
29438499	1	2018	Nucleic Acids Res
29438503	1	2018	Nucleic Acids Res
29438559	1	2018	Nucleic Acids Res
29447383	1	2018	Nucleic Acids Res
29447387	1	2018	Nucleic Acids Res
29447390	1	2018	Nucleic Acids Res
29471413	1	2018	Nucleic Acids Res
29471495	1	2018	Nucleic Acids Res
29474673	1	2018	Nucleic Acids Res
29481669	1	2018	Nucleic Acids Res
29490055	1	2018	Nucleic Acids Res
29506078	1	2018	Nucleic Acids Res
29506131	1	2018	Nucleic Acids Res
29506156	1	2018	Nucleic Acids Res
29514223	1	2018	Nucleic Acids Res
29514240	1	2018	Nucleic Acids Res
29514270	1	2018	Nucleic Acids Res
29518216	1	2018	Nucleic Acids Res
29518238	1	2018	Nucleic Acids Res
29522130	1	2018	Nucleic Acids Res
29522136	1	2018	Nucleic Acids Res
29522198	1	2018	Nucleic Acids Res
29529236	1	2018	Nucleic Acids Res
29529249	1	2018	Nucleic Acids Res
29529255	1	2018	Nucleic Acids Res
29534222	1	2018	Nucleic Acids Res
29538770	1	2018	Nucleic Acids Res
29547894	1	2018	Nucleic Acids Res
29547954	1	2018	Nucleic Acids Res
29548006	1	2018	Nucleic Acids Res
29554276	1	2018	Nucleic Acids Res
29554304	1	2018	Nucleic Acids Res
29554310	1	2018	Nucleic Acids Res
29554348	1	2018	Nucleic Acids Res
29554366	1	2018	Nucleic Acids Res
29579307	1	2018	Nucleic Acids Res
29579310	1	2018	Nucleic Acids Res
29579312	1	2018	Nucleic Acids Res
29590434	1	2018	Nucleic Acids Res
29590477	1	2018	Nucleic Acids Res
29617873	1	2018	Nucleic Acids Res
29618057	1	2018	Nucleic Acids Res
29618087	1	2018	Nucleic Acids Res
29648668	1	2018	Nucleic Acids Res
29659998	1	2018	Nucleic Acids Res
29660001	1	2018	Nucleic Acids Res
29660014	1	2018	Nucleic Acids Res
29660017	1	2018	Nucleic Acids Res
29668986	1	2018	Nucleic Acids Res
29672717	1	2018	Nucleic Acids Res
29718303	1	2018	Nucleic Acids Res
29718323	1	2018	Nucleic Acids Res
29718399	1	2018	Nucleic Acids Res
29718463	1	2018	Nucleic Acids Res
29718479	1	2018	Nucleic Acids Res
29718510	1	2018	Nucleic Acids Res
29733381	1	2018	Nucleic Acids Res
29733394	1	2018	Nucleic Acids Res
29741668	1	2018	Nucleic Acids Res
29750271	1	2018	Nucleic Acids Res
29762710	1	2018	Nucleic Acids Res
29788176	1	2018	Nucleic Acids Res
29788264	1	2018	Nucleic Acids Res
29790953	1	2018	Nucleic Acids Res
29790966	1	2018	Nucleic Acids Res
29846670	1	2018	Nucleic Acids Res
29846698	1	2018	Nucleic Acids Res
29860315	1	2018	Nucleic Acids Res
29860338	1	2018	Nucleic Acids Res
29860357	1	2018	Nucleic Acids Res
29860520	1	2018	Nucleic Acids Res
29878151	1	2018	Nucleic Acids Res
29878158	1	2018	Nucleic Acids Res
29878180	1	2018	Nucleic Acids Res
29897602	1	2018	Nucleic Acids Res
29901724	1	2018	Nucleic Acids Res
29912433	1	2018	Nucleic Acids Res
29912458	1	2018	Nucleic Acids Res
29912477	1	2018	Nucleic Acids Res
29931370	1	2018	Nucleic Acids Res
29945186	1	2018	Nucleic Acids Res
29955892	1	2018	Nucleic Acids Res
30053228	1	2018	Nucleic Acids Res
30053258	1	2017	Nucleic Acids Res
20544513	1	2010	Nucleosides Nucleotides Nucleic Acids
24940686	1	2014	Nucleosides Nucleotides Nucleic Acids
21818413	1	2011	Nucleus
22614755	1	2012	Nucleus
22229081	1	2011	Nutr Diabetes
26479315	1	2015	Nutr Diabetes
28394359	1	2017	Nutr Diabetes
22607050	1	2012	Nutr Metab (Lond)
25302068	1	2014	Nutr Metab (Lond)
23321552	1	2013	Nutr Neurosci
19779479	1	2010	Obesity (Silver Spring)
21127480	1	2011	Obesity (Silver Spring)
22318315	1	2012	Obesity (Silver Spring)
23512795	1	2013	Obesity (Silver Spring)
23804488	1	2014	Obesity (Silver Spring)
24550067	1	2014	Obesity (Silver Spring)
24616441	1	2014	Obesity (Silver Spring)
25958858	1	2015	Obesity (Silver Spring)
26109166	1	2015	Obesity (Silver Spring)
26380945	1	2015	Obesity (Silver Spring)
28726347	1	2017	Obesity (Silver Spring)
19826414	1	2010	Oncogene
19881536	1	2010	Oncogene
19881541	1	2010	Oncogene
19901970	1	2010	Oncogene
19915610	1	2010	Oncogene
19915612	1	2010	Oncogene
19935700	1	2010	Oncogene
19935714	1	2010	Oncogene
19946331	1	2010	Oncogene
19966856	1	2010	Oncogene
19966863	1	2010	Oncogene
19966866	1	2010	Oncogene
19966869	1	2010	Oncogene
20010873	1	2010	Oncogene
20023698	1	2010	Oncogene
20023699	1	2010	Oncogene
20062078	1	2010	Oncogene
20062079	1	2010	Oncogene
20062084	1	2010	Oncogene
20062085	1	2010	Oncogene
20101216	1	2010	Oncogene
20101231	1	2010	Oncogene
20140021	1	2010	Oncogene
20154718	1	2010	Oncogene
20154721	1	2010	Oncogene
20154723	1	2010	Oncogene
20154726	1	2010	Oncogene
20190815	1	2010	Oncogene
20208556	1	2010	Oncogene
20208559	1	2010	Oncogene
20208563	1	2010	Oncogene
20228840	1	2010	Oncogene
20228843	1	2010	Oncogene
20305688	1	2010	Oncogene
20305689	1	2010	Oncogene
20348955	1	2010	Oncogene
20383193	1	2010	Oncogene
20418906	1	2010	Oncogene
20418913	1	2010	Oncogene
20440269	1	2010	Oncogene
20440271	1	2010	Oncogene
20440272	1	2010	Oncogene
20453882	1	2010	Oncogene
20453883	1	2010	Oncogene
20453890	1	2010	Oncogene
20473324	1	2010	Oncogene
20473325	1	2010	Oncogene
20473331	1	2010	Oncogene
20514017	1	2010	Oncogene
20514026	1	2010	Oncogene
20531296	1	2010	Oncogene
20531304	1	2010	Oncogene
20531307	1	2010	Oncogene
20543862	1	2010	Oncogene
20581865	1	2010	Oncogene
20581866	1	2010	Oncogene
20639901	1	2010	Oncogene
20639904	1	2010	Oncogene
20676130	1	2010	Oncogene
20676132	1	2010	Oncogene
20676136	1	2010	Oncogene
20676139	1	2010	Oncogene
20676140	1	2010	Oncogene
20697345	1	2010	Oncogene
20697348	1	2010	Oncogene
20697350	1	2010	Oncogene
20697359	1	2010	Oncogene
20711233	1	2010	Oncogene
20729907	1	2010	Oncogene
20729908	1	2010	Oncogene
20729912	1	2010	Oncogene
20802511	1	2010	Oncogene
20802515	1	2010	Oncogene
20802519	1	2010	Oncogene
20802531	1	2010	Oncogene
20802536	1	2011	Oncogene
20818417	1	2011	Oncogene
20818422	1	2010	Oncogene
20818425	1	2010	Oncogene
20818428	1	2011	Oncogene
20818430	1	2010	Oncogene
20818432	1	2011	Oncogene
20818435	1	2011	Oncogene
20818436	1	2011	Oncogene
20838380	1	2010	Oncogene
20856204	1	2010	Oncogene
20856205	1	2011	Oncogene
20890300	1	2011	Oncogene
20890301	1	2011	Oncogene
20935675	1	2011	Oncogene
20935679	1	2011	Oncogene
20956946	1	2011	Oncogene
20972457	1	2011	Oncogene
21042276	1	2011	Oncogene
21042282	1	2011	Oncogene
21057528	1	2011	Oncogene
21057534	1	2011	Oncogene
21057541	1	2011	Oncogene
21057544	1	2011	Oncogene
21057547	1	2011	Oncogene
21076466	1	2011	Oncogene
21076468	1	2011	Oncogene
21119595	1	2011	Oncogene
21119602	1	2011	Oncogene
21132007	1	2011	Oncogene
21151170	1	2011	Oncogene
21151173	1	2011	Oncogene
21242963	1	2011	Oncogene
21242966	1	2011	Oncogene
21242968	1	2011	Oncogene
21242971	1	2011	Oncogene
21242974	1	2011	Oncogene
21242975	1	2011	Oncogene
21242978	1	2011	Oncogene
21242979	1	2011	Oncogene
21258404	1	2011	Oncogene
21258407	1	2011	Oncogene
21258412	1	2011	Oncogene
21278791	1	2011	Oncogene
21297660	1	2011	Oncogene
21297661	1	2011	Oncogene
21297664	1	2011	Oncogene
21317920	1	2011	Oncogene
21317921	1	2011	Oncogene
21317929	1	2011	Oncogene
21339733	1	2011	Oncogene
21339734	1	2011	Oncogene
21339736	1	2011	Oncogene
21339740	1	2011	Oncogene
21358676	1	2011	Oncogene
21383692	1	2011	Oncogene
21383695	1	2011	Oncogene
21383698	1	2011	Oncogene
21383699	1	2011	Oncogene
21399657	1	2011	Oncogene
21423204	1	2011	Oncogene
21423206	1	2011	Oncogene
21423208	1	2011	Oncogene
21423214	1	2011	Oncogene
21460858	1	2011	Oncogene
21478910	1	2011	Oncogene
21499300	1	2011	Oncogene
21499303	1	2011	Oncogene
21516120	1	2011	Oncogene
21516122	1	2011	Oncogene
21516123	1	2011	Oncogene
21532616	1	2011	Oncogene
21532625	1	2011	Oncogene
21532628	1	2011	Oncogene
21577203	1	2011	Oncogene
21577210	1	2011	Oncogene
21602880	1	2011	Oncogene
21602883	1	2011	Oncogene
21602884	1	2011	Oncogene
21602885	1	2011	Oncogene
21602886	1	2011	Oncogene
21602895	1	2011	Oncogene
21625214	1	2011	Oncogene
21625219	1	2011	Oncogene
21625223	1	2011	Oncogene
21643016	1	2012	Oncogene
21666710	1	2011	Oncogene
21666712	1	2011	Oncogene
21666720	1	2012	Oncogene
21666721	1	2012	Oncogene
21685933	1	2012	Oncogene
21685943	1	2012	Oncogene
21706051	1	2012	Oncogene
21706053	1	2012	Oncogene
21706061	1	2012	Oncogene
21725356	1	2012	Oncogene
21725362	1	2012	Oncogene
21725368	1	2012	Oncogene
21743488	1	2012	Oncogene
21743498	1	2012	Oncogene
21765465	1	2012	Oncogene
21765468	1	2012	Oncogene
21765470	1	2012	Oncogene
21765471	1	2012	Oncogene
21804609	1	2012	Oncogene
21822305	1	2012	Oncogene
21841818	1	2012	Oncogene
21841819	1	2012	Oncogene
21841821	1	2012	Oncogene
21841822	1	2012	Oncogene
21841823	1	2012	Oncogene
21860420	1	2012	Oncogene
21860425	1	2012	Oncogene
21874051	1	2012	Oncogene
21892206	1	2012	Oncogene
21909131	1	2012	Oncogene
21909133	1	2012	Oncogene
21927023	1	2012	Oncogene
21927026	1	2012	Oncogene
21963848	1	2012	Oncogene
21986945	1	2012	Oncogene
21996730	1	2012	Oncogene
21996741	1	2012	Oncogene
21996747	1	2012	Oncogene
21996748	1	2012	Oncogene
22002309	1	2012	Oncogene
22002312	1	2012	Oncogene
22020329	1	2012	Oncogene
22020332	1	2012	Oncogene
22020333	1	2012	Oncogene
22020336	1	2012	Oncogene
22037217	1	2012	Oncogene
22081066	1	2012	Oncogene
22081072	1	2012	Oncogene
22081075	1	2012	Oncogene
22120709	1	2012	Oncogene
22120711	1	2012	Oncogene
22120716	1	2012	Oncogene
22139071	1	2012	Oncogene
22139074	1	2012	Oncogene
22139078	1	2012	Oncogene
22139080	1	2012	Oncogene
22158037	1	2012	Oncogene
22158038	1	2012	Oncogene
22158040	1	2012	Oncogene
22179834	1	2012	Oncogene
22249262	1	2012	Oncogene
22266848	1	2012	Oncogene
22266853	1	2012	Oncogene
22286767	1	2012	Oncogene
22286768	1	2012	Oncogene
22310284	1	2012	Oncogene
22349825	1	2013	Oncogene
22370636	1	2013	Oncogene
22370638	1	2013	Oncogene
22370643	1	2013	Oncogene
22391558	1	2013	Oncogene
22391572	1	2013	Oncogene
22410777	1	2013	Oncogene
22410780	1	2013	Oncogene
22430205	1	2013	Oncogene
22430207	1	2013	Oncogene
22430210	1	2013	Oncogene
22450745	1	2013	Oncogene
22469976	1	2013	Oncogene
22469977	1	2013	Oncogene
22469981	1	2013	Oncogene
22469986	1	2013	Oncogene
22484424	1	2013	Oncogene
22525269	1	2013	Oncogene
22562243	1	2013	Oncogene
22614012	1	2013	Oncogene
22614014	1	2013	Oncogene
22614019	1	2013	Oncogene
22614020	1	2013	Oncogene
22665051	1	2013	Oncogene
22665053	1	2013	Oncogene
22665057	1	2013	Oncogene
22665058	1	2013	Oncogene
22665063	1	2013	Oncogene
22665065	1	2013	Oncogene
22689057	1	2013	Oncogene
22689059	1	2013	Oncogene
22710714	1	2013	Oncogene
22710718	1	2013	Oncogene
22710720	1	2013	Oncogene
22733131	1	2013	Oncogene
22733137	1	2013	Oncogene
22751111	1	2013	Oncogene
22751115	1	2013	Oncogene
22751116	1	2013	Oncogene
22751123	1	2013	Oncogene
22751124	1	2013	Oncogene
22751125	1	2013	Oncogene
22751129	1	2013	Oncogene
22751134	1	2013	Oncogene
22777348	1	2013	Oncogene
22777359	1	2013	Oncogene
22797060	1	2013	Oncogene
22797074	1	2013	Oncogene
22824795	1	2013	Oncogene
22824799	1	2013	Oncogene
22869142	1	2013	Oncogene
22890321	1	2013	Oncogene
22907433	1	2013	Oncogene
22907436	1	2013	Oncogene
22907437	1	2013	Oncogene
22945641	1	2013	Oncogene
22945646	1	2013	Oncogene
22945649	1	2013	Oncogene
22945650	1	2013	Oncogene
22964636	1	2013	Oncogene
22964639	1	2013	Oncogene
22986523	1	2013	Oncogene
22986526	1	2013	Oncogene
22986529	1	2013	Oncogene
22986531	1	2013	Oncogene
22986535	1	2013	Oncogene
23027128	1	2013	Oncogene
23027131	1	2013	Oncogene
23045274	1	2013	Oncogene
23045279	1	2013	Oncogene
23045281	1	2013	Oncogene
23045283	1	2013	Oncogene
23069654	1	2013	Oncogene
23069655	1	2013	Oncogene
23069660	1	2013	Oncogene
23108400	1	2013	Oncogene
23108410	1	2013	Oncogene
23146901	1	2013	Oncogene
23146906	1	2013	Oncogene
23178496	1	2013	Oncogene
23178498	1	2013	Oncogene
23178499	1	2014	Oncogene
23208496	1	2013	Oncogene
23222714	1	2014	Oncogene
23246960	1	2013	Oncogene
23246962	1	2013	Oncogene
23246963	1	2014	Oncogene
23246966	1	2013	Oncogene
23246968	1	2013	Oncogene
23318418	1	2014	Oncogene
23318419	1	2014	Oncogene
23318423	1	2014	Oncogene
23318424	1	2013	Oncogene
23318430	1	2014	Oncogene
23318432	1	2014	Oncogene
23318433	1	2013	Oncogene
23318439	1	2014	Oncogene
23318442	1	2014	Oncogene
23318450	1	2014	Oncogene
23318451	1	2014	Oncogene
23334328	1	2014	Oncogene
23376846	1	2014	Oncogene
23416976	1	2014	Oncogene
23435428	1	2014	Oncogene
23435430	1	2014	Oncogene
23474759	1	2013	Oncogene
23474762	1	2014	Oncogene
23474764	1	2014	Oncogene
23503459	1	2013	Oncogene
23503460	1	2014	Oncogene
23542174	1	2014	Oncogene
23542175	1	2014	Oncogene
23563178	1	2014	Oncogene
23563179	1	2014	Oncogene
23563181	1	2014	Oncogene
23604118	1	2014	Oncogene
23604119	1	2014	Oncogene
23604120	1	2014	Oncogene
23604122	1	2014	Oncogene
23604126	1	2014	Oncogene
23624913	1	2014	Oncogene
23624918	1	2014	Oncogene
23624920	1	2014	Oncogene
23624921	1	2014	Oncogene
23624922	1	2014	Oncogene
23644656	1	2014	Oncogene
23644658	1	2014	Oncogene
23686306	1	2014	Oncogene
